fips,preterm,lbw,fertility_per_1000_women,pop_per_sqr_mile,white,black,native,asian,pacific,multiracial,hispanic,poverty,completed hs,completed undergrad,marital,drug_death_per_100000,insured,fertilizer_per_sqr_mile,insecticide_per_sqr_mile,herbicide_per_sqr_mile,hospitals_per_sqr_mile,Acres of agricultural land,acres_ag_land_per_sqr_mile,all_wells,all_hormone_wells,all_est_wells,all_test_wells,all_wells_2014to2018,all_hormone_wells_2014to2018,all_est_wells_2014to2018,all_test_wells_2014to2018,required_report,no_report_but_resources,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,total_area,total_wells,total_1418_wells,MaternityCareAccess,maternal_care_code
51141,8.7,7.9,22,36.97867706,92.3,5.7,0.4,0.4,0,0.7,3,18.7,79.4,13.9,53.7,241.2,88.2,39.4074798,2.805650228,10.59728256,0,33722,69.82445533,0,0,0,0,0,0,0,0,FALSE,TRUE,0,3,485.711,0,0,Access to Maternity Care,1
51143,9.4,7.9,48,63.64892575,74.9,20.1,0.1,0.4,0,2.9,2.6,15.6,82,13.9,52.6,144.6,90.3,73.10606882,12.02576256,29.26719525,0,35283,36.41165198,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0,978.232,0,0,Maternity Care Desert,0
51145,9.3,6.7,80,109.8151045,86.5,10.9,0.3,0.3,0.1,1.5,2.1,5.3,90.2,28.8,62.9,72.9,93.7,28.35884566,0.791695651,23.18592165,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,262.305,0,0,Access to Maternity Care,1
51147,11.6,10.4,58,65.59588068,63.9,32,0.3,0.6,0,1.8,3.8,19.9,86.7,28.1,34.2,121.1,90.7,35.53253077,NA,13.2471904,0.002857461,398,1.137269581,0,0,0,0,0,0,0,0,FALSE,TRUE,0,4,353.838,0,0,Access to Maternity Care,1
51149,10.1,8.2,59,142.8103036,58.5,32.2,0.6,1.8,0.4,4.6,7.9,9.3,90,24,50,43.9,92.7,59.66948689,45.69899565,73.00307147,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,281.845,0,0,Maternity Care Desert,0
51153,8.9,7.4,57,1360.424733,57.7,20.7,0.4,8.1,0.1,5.9,23,6.8,88.5,40.1,53,32.5,88.6,26.55030679,NA,21.57621969,0.005956991,5142,15.31542265,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,347.666,0,0,Limited Access to Care Lv. 1,1
51155,8.9,8.5,53,107.0354367,92.1,4.6,0,0.7,0,2,1.7,13.4,86.2,19.4,55.1,146.1,92.7,49.39688217,2.888962537,13.18167322,0.003126583,170,0.531519082,0,0,0,0,0,0,0,0,FALSE,TRUE,1,3,329.443,0,0,Maternity Care Desert,0
51157,10.2,6.6,40,27.52541558,90.2,4.8,0.2,1.4,0,2.2,3.6,8.9,89,32.9,53.5,111.7,86.7,22.6487769,2.0272401,6.907632934,0,585,2.196176775,0,0,0,0,0,0,0,0,FALSE,TRUE,1,5,267.199,0,0,Maternity Care Desert,0
51159,13.5,9.5,135,46.36563992,64.7,27.6,0.4,0.3,0,4.7,6.8,14.2,82.4,15.7,59.6,186.3,91,109.0882503,90.83027815,123.591222,0,315,1.645097609,0,0,0,0,0,0,0,0,FALSE,TRUE,0,4,216.366,0,0,Maternity Care Desert,0
51161,8.7,7,44,373.5192222,88.2,5.7,0.1,2.9,0,2.5,2.9,7.4,92.2,34.8,52.2,109.1,94.7,10.66878472,0.363209656,2.458649978,0,754,3.009451434,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,251.224,0,0,Access to Maternity Care,1
51163,9.1,7.4,55,37.73240152,93.6,3.3,0.3,0.7,0,2,1.8,13.8,86.5,26.5,52.2,161.8,90.5,35.46433367,2.043440288,20.82833928,0,1713,2.871544884,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0,599.955,0,0,Access to Maternity Care,1
51165,7.8,6.5,44,93.48673612,93.7,2.5,0.3,0.7,0.1,1.7,6.8,9.5,83.5,25.9,54.3,138.4,88.6,92.82068843,32.87286609,81.97682013,0,29495,34.7086159,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,853.9,0,0,Limited Access to Care Lv. 1,1
51167,9.7,9,36,57.88103218,97.3,1.3,0.1,0,0,1.3,0.7,19.5,79.3,13.5,50.4,166.3,89.9,43.37064937,0.625101632,22.15943048,0.00211183,172,0.363234732,0.029384726,0,0.006296727,0,0.029384726,0,0.006296727,0,FALSE,TRUE,0,0,476.438,14,14,Maternity Care Desert,0
51169,7.8,6.3,33,41.07482452,98,0.7,0.3,0.4,0,0.5,1.3,18.6,81.2,14.4,53.1,220.3,89.1,35.14753829,0.733445683,16.31869988,0,1299,2.424289929,0,0,0,0,0,0,0,0,FALSE,TRUE,1,1,538.956,0,0,Maternity Care Desert,0
51171,9.4,7,71,84.72241084,93.9,2,0.1,0.9,0,2.3,7,10.8,86.9,20.1,51.1,157.3,90.8,68.72464675,18.76706208,59.34800451,0.001968229,6855,13.49220877,0,0,0,0,0,0,0,0,FALSE,TRUE,0,3,511.831,0,0,Access to Maternity Care,1
51173,9.5,9.9,48,68.81355932,95.7,2.4,0,0.5,0.1,1.2,2,19.2,83.1,14.3,51.1,156.6,89.2,40.27694694,1.920903955,17.28813559,0.004431151,210,0.465270854,0,0,0,0,0,0,0,0,FALSE,TRUE,0,3,452.709,0,0,Maternity Care Desert,0
51175,13.1,10.2,69,29.93930028,62.1,33.1,0.4,0.2,0,3.9,1.5,10.2,84,17.8,50.6,98.3,93,135.2700946,143.1942708,148.5516014,0,22556,37.64484403,0,0,0,0,0,0,0,0,FALSE,TRUE,0,4,602.319,0,0,Maternity Care Desert,0
51177,9.4,7.3,50,327.3001696,72.4,16.1,0.4,2.5,0.1,4,9.4,8,90.2,31.5,52.6,58.1,91.8,29.02842569,3.46697285,16.03724007,0.002490641,1299,3.235343198,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,414.29,0,0,Access to Maternity Care,1
51179,9.3,7.4,62,534.9529169,68,17.3,0.3,3.4,0.1,5.4,12.3,4.5,93.7,39.8,55.9,36.7,92.6,29.68741294,1.719878903,21.53749002,0.003714641,160,0.594342601,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,280.05,0,0,Limited Acces to Care Lv. 2,1
51181,11.6,8.3,19,23.66023897,52.8,45.2,0,0.2,0,1.6,0.8,12.7,86.4,17.6,50.9,115,88.3,63.71774052,43.38427454,64.92226178,0,8632,30.94472466,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0,310.307,0,0,Access to Maternity Care,1
51183,14.1,13.6,93,23.43000983,39.5,56.5,0.3,0.4,0,2.5,2.9,17.5,75.9,12.6,46.7,79.9,92.8,63.52784226,60.30075924,76.97470146,0,6958,14.19345363,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,492.829,0,0,Access to Maternity Care,1
51185,10.4,10.1,91,81.11166154,94.7,3.2,0.3,0.6,0.1,0.9,1,16.1,81.2,15.3,50.7,182,89.4,31.59268376,3.87246502,20.33959726,0.003855117,264,0.508875443,0.017310389,0,0,0,0.017310389,0,0,0,FALSE,TRUE,0,0,519.919,9,9,Access to Maternity Care,1
51187,7.8,7.2,71,183.8822751,89.9,3.8,0.3,1.1,0,3.8,4.3,10.4,86.3,21.1,48.5,145.8,88.5,20.91043844,NA,7.756346313,0.004661266,62,0.28899848,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,217.846,0,0,Limited Access to Care Lv. 1,1
51191,9.3,8.7,41,96.95360462,96.2,1.4,0.1,0.5,0,1.2,1.5,15,85,22.5,52.7,117.5,90.9,66.28115227,2.892249022,26.74662081,0.001782039,3317,5.911022801,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,566.174,0,0,Access to Maternity Care,1
51193,10.6,10,72,76.91234313,67.5,26.2,0.5,0.6,0,2.4,6.3,12,86.1,20.3,49.6,118.9,87,114.8888482,79.19729991,115.320548,0,9495,41.40394024,0,0,0,0,0,0,0,0,FALSE,TRUE,0,5,252.921,0,0,Maternity Care Desert,0
51195,11.8,10.2,51,96.73085646,92.2,5.7,0.1,0.4,0,1.3,1.2,22,74.8,14.5,46.8,209.7,88.9,4.206336026,0.342059146,3.341273402,0.002478689,148,0.366846041,0.036994197,0,0.017263959,0,0.012331399,0,0.009865119,0,FALSE,TRUE,0,2,405.469,15,5,Limited Access to Care Lv. 1,1
51197,9.6,9.2,38,62.65127013,94.8,3.2,0.2,0.4,0,1.2,1.2,15.6,86,18.5,51.9,151.8,90.7,74.95637792,8.323916159,29.37941904,0.002164868,543,1.17552314,0,0,0,0,0,0,0,0,FALSE,TRUE,0,3,464.745,0,0,Access to Maternity Care,1
51199,8.5,6.7,53,646.1348731,75.5,13,0.2,5.6,0.3,4.4,6.2,4.7,94.4,45.4,59.4,61.9,94.9,0.602282939,0.162520793,0.219881073,0,80,0.764803732,0,0,0,0,0,0,0,0,FALSE,TRUE,1,5,214.854,0,0,Access to Maternity Care,1
51510,7.8,7,48,10480.47947,62,21.9,0.2,6.1,0,5.2,16.8,10.6,92.5,62.1,40.3,25.9,87.6,NA,NA,NA,0.06696578,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,15.347,0,0,Access to Maternity Care,1
51520,7.4,7.6,52,1305.254185,87.9,7.1,0,0.1,0,3.5,0.6,22.7,83.7,24.1,46,237.7,88.5,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,13.028,0,0,Maternity Care Desert,0
51530,11.1,8.5,49,993.9422181,88.7,6,0.1,4.3,0.1,0.6,1,20.1,82.5,15.9,42.7,142.7,85.4,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0,6.523,0,0,Maternity Care Desert,0
51540,7.1,6.2,39,4591.70327,70.4,18.7,0.3,7.1,0,3,5.4,24.6,90.9,52.6,30.4,92.7,90.9,NA,NA,NA,0.09760859,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,10.263,0,0,Access to Maternity Care,1
51550,10.7,8.7,65,702.5494077,61.4,29.9,0.2,3.3,0.1,3.6,5.9,9,92.2,32.5,51.2,67.8,92.5,71.36569082,60.45907063,85.22347937,0.002954122,392,1.158016011,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,350.946,0,0,Access to Maternity Care,1
51570,10.9,10,67,2339.805825,76.6,14.7,0.3,3.7,0.1,3.2,5.7,13.5,90.9,23.2,40.6,110.1,91.8,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,7.815,0,0,Access to Maternity Care,1
51580,13.1,13.1,60,1020.661913,82.6,13.2,0,1.3,0.1,2.7,2.6,15.2,86.3,15.3,51.4,146.6,88,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,3,5.67,0,0,Maternity Care Desert,0
51590,12.7,13.8,48,969.9745309,45.3,49.2,0.1,1.1,0.1,3.1,4.1,21.9,82,18.4,35.4,163.7,89.6,NA,NA,NA,0.046732248,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0,43.701,0,0,Access to Maternity Care,1
51595,10.5,11.2,22,779.4032445,25.7,69.7,0.1,0.3,0,4.1,5.5,29,77.6,13.4,28.5,NA,81.2,NA,NA,NA,0.144843569,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,3,6.968,0,0,Limited Acces to Care Lv. 2,1
51600,8.9,6.3,48,3824.519231,69,4.6,0.2,17,0,5.2,16.9,8.7,93,58.7,52.4,44.5,92,NA,NA,NA,0.16025641,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,6.272,0,0,Limited Access to Care Lv. 1,1
51610,6.9,5.1,31,6875.366569,80.2,4.8,0.2,10.1,0,3.2,10.7,2.7,98.8,78.5,48.8,42.3,97.4,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,2.046,0,0,Access to Maternity Care,1
51620,12.8,12.6,127,986.1878453,37.1,58.9,0,0.3,0,2.6,1.1,16.2,82.8,21.1,34.7,144.5,90.9,NA,NA,NA,0.120105693,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,4,8.365,0,0,Access to Maternity Care,1
51630,9.5,7.6,42,2724.045546,62.6,22.2,0.2,2.3,0.2,6.7,10.8,14.1,89.7,42.1,32.9,54.1,89.2,NA,NA,NA,0.095684623,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,10.52,0,0,Access to Maternity Care,1
51640,13.5,12,52,805.9737737,87.7,9.2,0,0.3,0,0.7,16.6,25.5,71.4,12.4,44.7,278.5,84.7,NA,NA,NA,0.121418164,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0,8.277,0,0,Access to Maternity Care,1
51650,10.6,9.5,41,2637.493678,41.4,50.2,0.5,2.6,0.1,3.4,5.6,15.8,91.2,26.8,38.6,109.8,90.5,NA,NA,NA,0.019452982,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,136.255,0,0,Limited Acces to Care Lv. 2,1
51660,7.5,6.7,40,3079.243324,81.1,7.4,0,4,0,5.8,19.3,28.2,84.1,36,26,85.6,85.8,NA,NA,NA,0.057673453,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,17.39,0,0,Access to Maternity Care,1
51670,14,14.3,73,2163.978754,51,42.3,0.1,1.4,0,2.6,7.6,21,81.5,13.5,36.4,130.6,89.5,NA,NA,NA,0.096571704,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,10.829,0,0,Maternity Care Desert,0
51678,8.8,6.2,6,2845.138055,86.7,6.4,0,3.7,0,3.2,5.1,21.6,90,39.5,25.9,131.1,94.4,NA,NA,NA,0.400160064,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0,2.525,0,0,Access to Maternity Care,1
51680,7.6,8.3,52,1636.194716,65,28.5,0.3,2.7,0,2.5,4,21.8,88.9,34.8,32,98,90.6,NA,NA,NA,0.020418998,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,49.526,0,0,Access to Maternity Care,1
51683,8.9,6.7,62,4208.832487,66.3,13.9,0.7,5.5,0.2,4.7,35.9,8.6,82.9,29.7,50.3,42.2,84.4,NA,NA,NA,0.101522843,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,9.906,0,0,Access to Maternity Care,1
51685,NA,NA,28,6504.158416,63.6,15.2,0.3,10.8,0,3.5,38.7,9.7,80.2,29.2,47.7,NA,81.3,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,2.525,0,0,Maternity Care Desert,0
51690,11.8,11.7,110,1195.783133,48.8,47.3,0.7,0.3,0,2.1,5.4,25.5,82.8,21.3,36.9,290.2,86.8,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,0,11.008,0,0,Maternity Care Desert,0
51700,11.3,10.3,49,2606.302175,48.3,40.9,0.2,3.2,0.2,5.1,8.8,15.5,90.1,25.5,38.4,123.2,88.5,NA,NA,NA,0.028935604,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,3,119.671,0,0,Access to Maternity Care,1
51710,11.7,10.8,59,4609.719016,47,41.6,0.4,3.7,0.1,4.3,7.9,19.7,87.7,28,34.7,79.5,87.1,NA,NA,NA,0.075079303,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,96.404,0,0,Access to Maternity Care,1
51720,12,9.8,69,533.6364852,90.2,4.6,0.1,3.4,0,1.8,1.1,29.4,80.8,16.9,39,212.8,89.9,NA,NA,NA,0.13374348,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,2,7.511,0,0,Access to Maternity Care,1
51730,12.5,11.8,42,1400.836268,17.3,77.2,0.2,1,0.1,1.9,4.8,25.8,81,18,24.4,107.9,86.8,NA,NA,NA,0.132042254,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,22.943,0,0,Limited Access to Care Lv. 1,1
51735,7.6,4.2,32,782.718939,94.3,1.2,0.2,2,0,2.1,2.6,4.5,96,42.8,59.7,120.9,97,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,5,78.492,0,0,Access to Maternity Care,1
51740,13.3,11.4,61,2862.106243,40.2,52.7,0.5,1.3,0.1,3.8,4.3,17.2,87.5,21.3,35.5,125.5,89.1,NA,NA,NA,0.030029128,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,46.683,0,0,Limited Acces to Care Lv. 2,1
51750,12.6,12.1,13,1822.033898,84.5,9.8,0,1.5,0.1,3.4,2.9,35.9,90,39.1,20.8,56.5,92.3,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,10.007,0,0,Access to Maternity Care,1
51760,11.6,11.1,46,3735.13703,45.4,47.8,0.4,2.1,0,3.3,6.7,24.5,85,38.5,25.3,70.6,86.6,NA,NA,NA,0.066762359,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,62.57,0,0,Access to Maternity Care,1
51770,10.2,9.8,58,2343.031187,62.5,28.7,0.2,3.1,0,3.6,6.1,20.5,85.5,23.8,36.3,167,87.5,NA,NA,NA,0.023519451,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,42.851,0,0,Access to Maternity Care,1
51775,8.8,6.7,47,1757.749001,87.3,7,0.1,1.8,0.1,3.3,3.2,9.1,89.6,29.1,40.9,161.8,93.1,NA,NA,NA,0.068880011,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,14.625,0,0,Access to Maternity Care,1
51790,11.4,9.6,49,1227.51004,83.4,11.7,0.3,1.4,0,2.9,3,13.7,89.3,34,40,219.9,89.6,NA,NA,NA,0.050200803,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,19.977,0,0,Limited Acces to Care Lv. 2,1
51800,11.2,9.6,67,223.3729923,51.7,41.6,0.2,1.9,0,3.6,4.2,10.8,88.8,28.1,49.6,72.9,92.7,99.82888767,105.1676926,118.8466578,0.002505305,2169,5.434006509,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,428.907,0,0,Access to Maternity Care,1
51810,9.9,8.1,56,1839.357807,66.7,19,0.3,6.6,0.1,5.3,8,7.6,93.2,35.2,49.2,54.3,91.8,65.35525735,50.68567039,68.03582812,0.012258708,2114,8.638302741,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,497.499,0,0,Access to Maternity Care,1
51820,10.3,8.2,49,1464.662659,81.3,14.1,0.4,0.9,0.2,2.2,7.6,17.4,86.6,25,40.9,192.3,87.1,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,15.111,0,0,Access to Maternity Care,1
51830,5.9,6.5,20,1654.138702,74.5,14,0.5,6.5,0,4,7.1,22.4,95.6,56.7,21.9,29.4,94.2,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,5,9.101,0,0,Maternity Care Desert,0
51840,10.4,8.6,75,3022.843468,80.4,10,0.3,1.8,0.1,4.7,17.4,15,83.1,33.9,40.1,125.7,84.5,NA,NA,NA,0.108778418,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,9.214,0,0,Access to Maternity Care,1
53001,8.5,7.1,72,10.10499281,69.3,0.8,3.7,1,0,1.7,63,25.2,64.6,13.6,53.5,127.9,80.5,211.5549751,54.62213031,262.2072126,0.001038967,413379,214.7435648,0,0,0,0,0,0,0,0,FALSE,FALSE,0,1,1929.802,0,0,Limited Access to Care Lv. 1,1
53003,8.4,7,37,35.11654158,92.8,0.4,1.3,0.9,0.2,3.8,3.8,13,90,20.5,48.6,306.1,92.7,55.60761034,2.57042331,69.40614575,0.001572124,20197,31.75219547,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,640.436,0,0,Access to Maternity Care,1
53005,8.6,6.5,61,114.2174784,81.5,1.6,0.7,2.6,0.1,4,21.3,12.8,90.1,30,51.9,112.2,92.4,142.60067,81.00247943,182.6269055,0.002352962,347139,204.2012135,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,1759.7,0,0,Access to Maternity Care,1
53007,7.6,6.3,36,25.93381344,85.3,0.5,0.7,1.1,0.1,3.4,27.8,11.6,83.3,26.7,51.4,198.1,91.1,6.538140408,6.564842065,5.773035229,0.001369316,44393,15.19700859,0,0,0,0,0,0,0,0,FALSE,FALSE,1,5,2994.403,0,0,Access to Maternity Care,1
53009,8.7,6.3,49,42.84109621,88,1.1,4.7,1.5,0.1,3.6,6.2,15.9,92.7,26.1,49.9,301.6,91.1,1.760529965,0.38707503,0.918512367,0.001150297,7593,4.367103569,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2670.681,0,0,Access to Maternity Care,1
53011,8.1,6.3,52,740.4866313,84.5,1.7,0.6,4.5,0.8,5,9.3,9.3,92.3,29.8,53,163.8,93.7,15.68059012,3.376378714,15.26848734,0.003182261,40918,65.10587382,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,655.599,0,0,Access to Maternity Care,1
53013,14,9.2,35,4.6063425,91.2,0.7,0,2.4,0.9,3.7,7.6,11.6,91.9,24.9,53.4,450.6,95.1,82.97518378,14.06885912,105.0248393,0.001151298,92783,106.8208638,0,0,0,0,0,0,0,0,FALSE,FALSE,1,1,873.435,0,0,Maternity Care Desert,0
53015,8,5.8,61,92.15508693,89.4,0.8,1.5,1.2,0.3,5.2,8.8,16,88.5,16.6,50,279.7,94.2,7.207616349,2.032265503,5.059622181,0.000876732,6672,5.849557995,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,1166.431,0,0,Access to Maternity Care,1
53017,7.7,5.7,55,22.74052735,70.1,0.4,0.8,0.8,0.2,3.8,31.3,13.3,81.8,19.2,54.6,172.9,89.6,103.4600275,21.36359614,124.8796903,0,134564,73.96621599,0,0,0,0,0,0,0,0,FALSE,FALSE,1,1,1848.803,0,0,Maternity Care Desert,0
53019,11.1,8.5,67,3.438575406,76,0.1,13.5,1,0.2,8.3,4.6,18.8,86.1,18.2,49.8,259.8,91.9,1.62261181,NA,0.66220717,0.000453877,NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,0,4,2257.406,0,0,Maternity Care Desert,0
53021,8.6,5.9,70,73.01892081,70.6,2.4,1,2.3,0.2,4.4,52.8,15.7,74.8,17.3,49.2,53.8,85.1,173.1142819,100.0454254,220.5057039,0.000805415,331333,266.8605569,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,1264.959,0,0,Limited Access to Care Lv. 1,1
53023,NA,9.1,104,3.128714821,91.7,0,0.4,3.2,0,4.7,2.1,11.6,96.7,25.2,65.9,323.2,94.6,121.943911,9.538078457,185.4143367,0.001406796,75111,105.6658718,0,0,0,0,0,0,0,0,FALSE,FALSE,0,4,718.285,0,0,Maternity Care Desert,0
53025,8.2,6,83,35.40221975,70.4,0.7,1.2,1,0.1,4.4,41.3,14.4,76.1,17.6,50.3,184.4,86.5,169.7500236,104.5026055,213.8818799,0.00149282,718590,268.1813313,0,0,0,0,0,0,0,0,FALSE,FALSE,0,1,2791.448,0,0,Access to Maternity Care,1
53027,10.7,7.6,64,37.85087281,88,1,4.4,1.6,0.3,4.1,9.9,15.9,88.9,15.8,47.7,320.4,91.6,4.436368226,1.17864863,2.443026723,0.001051895,20118,10.58101434,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2223.606,0,0,Access to Maternity Care,1
53029,6.9,5,67,391.517035,84.7,3.2,1.1,4.6,0.4,4.7,7.5,8.6,95.3,33,59,167,94.5,12.15277778,0.479588705,4.858233579,0.004795887,NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,517.325,0,0,Access to Maternity Care,1
53031,7.1,4.5,36,17.10695339,91.3,0.8,2.1,1.7,0.3,3.3,3.6,13.3,94.7,41.8,57,264.2,94,0.257801832,0.002772063,0.084825119,0.000554413,4554,2.524794715,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,2187.897,0,0,Access to Maternity Care,1
53033,7.9,6.6,50,1022.671489,64.9,6.3,0.6,17.1,0.8,6.3,9.6,9.5,93,51.4,49.5,96.5,94.3,2.821349218,0.441072188,1.354890559,0.00992767,15930,7.530846688,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,2307.453,0,0,Access to Maternity Care,1
53035,7.7,6.4,55,664.2750487,81.2,2.5,1,4.8,0.8,7.6,7.5,9.7,94.4,32.2,53.6,170.8,95,2.100574494,0.397337585,0.751651355,0.002530813,2146,5.431123934,0,0,0,0,0,0,0,0,FALSE,FALSE,1,4,565.831,0,0,Access to Maternity Care,1
53037,7.7,5.8,35,19.51204436,88.6,1,0.8,1.7,0.8,3.4,8.7,19,92.1,34.8,42,144.9,93.2,15.37283566,5.016325694,13.13150791,0.000435294,149778,65.19743403,0,0,0,0,0,0,0,0,FALSE,FALSE,0,4,2332.989,0,0,Access to Maternity Care,1
53039,9.6,7.7,50,11.43171001,91.7,0.2,3.1,0.8,0,2,12.1,15,87.8,28.9,55.3,245.6,91.9,43.301689,25.73951345,51.5126873,0.001068584,165125,88.224954,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1904.428,0,0,Access to Maternity Care,1
53041,8.5,6.5,61,32.02426198,90.6,0.6,0.7,1.2,0.2,5,10,14.4,87.8,16.8,51.3,261.7,91.8,5.133237777,1.125783054,3.331152519,0.000832372,42324,17.61465507,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2436.345,0,0,Limited Access to Care Lv. 1,1
53043,7.6,5.4,44,4.516146902,93.9,0.7,1.3,0.7,0.3,2.4,3.3,12.9,91.4,23.6,59.8,214.4,94.6,187.1831448,21.17720175,225.1213755,0.000865577,276059,119.4751315,0,0,0,0,0,0,0,0,FALSE,FALSE,0,1,2339.658,0,0,Maternity Care Desert,0
53045,7,5.9,55,65.27575978,83.5,1.7,2.8,1.4,0.5,5.2,9.7,15,87.4,18,48.8,290.3,91.9,1.717700866,NA,0.912007438,0.001042294,4645,4.841456627,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,1051.043,0,0,Limited Access to Care Lv. 1,1
53047,8.8,7,67,7.906673979,73.1,0.5,9.8,0.9,0.1,5.3,19.7,20.6,83.5,19,53.5,287.7,87.6,8.083272442,11.34407761,17.07403311,0.000569672,1045438,198.5190795,0,0,0,0,0,0,0,0,FALSE,FALSE,0,1,5312.674,0,0,Access to Maternity Care,1
53049,10.5,8.6,39,22.81476844,88.5,0.3,1.4,1.8,0.6,4.5,9.4,17.4,88,18,53.5,390.3,92.6,2.093757002,1.2146578,1.898639862,0.002144144,7545,8.088784731,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,1226.537,0,0,Maternity Care Desert,0
53051,11.1,7.8,143,9.440436835,89.9,0.2,3.8,1,0.3,2.6,3.7,15.3,89.8,20.2,56.6,309.9,92.4,8.321353355,0.085698799,4.044269143,0.000714157,12031,8.592018728,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,1425.496,0,0,Access to Maternity Care,1
53053,8.7,6.8,58,515.5509507,73.4,6.7,1.3,6.2,1.4,8,10.6,11.2,91.3,26.4,49.1,167.6,93.3,3.622119573,0.481470289,2.558447975,0.004197126,9821,5.888567509,0,0,0,0,0,0,0,0,FALSE,FALSE,1,0,1805.457,0,0,Access to Maternity Care,1
